EPISODE_NUMBER,LAYER_1,LAYER_2,LAYER_3,LAYER_4,ACCURACY,LOSS
episode_2305,m_3,s,-,-,0.7908,0.7308557
episode_2305,m_3,s,-,-,0.7882,0.7370571
episode_2306,c_1,c_4,c_9,m_3,0.9762,0.079748444
episode_2307,c_1,m_1,c_4,c_4,0.9651,0.1139009
episode_2308,c_1,c_4,c_8,c_6,0.9742,0.081354514
episode_2309,m_1,c_1,c_1,c_9,0.9343,0.21687536
episode_2310,c_4,c_2,c_5,c_10,0.9806,0.06314698
episode_2311,c_7,c_12,m_2,c_2,0.9658,0.11650147
episode_2312,c_2,m_3,c_5,c_4,0.9418,0.19857505
episode_2313,c_5,c_4,m_1,c_4,0.9591,0.1417189
episode_2314,c_9,s,-,-,0.963,0.12784523
episode_2315,c_7,m_3,c_5,s,0.9234,0.25514048
episode_2316,c_12,c_10,c_10,s,0.9745,0.0831712
episode_2317,c_4,c_2,c_3,s,0.9737,0.08315524
episode_2318,c_11,m_2,c_4,c_5,0.9518,0.16556749
episode_2319,c_12,c_2,c_7,c_8,0.9736,0.08523863
episode_2320,c_4,m_2,c_5,c_11,0.9462,0.1754899
episode_2321,c_9,c_2,c_5,c_5,0.9721,0.08946081
episode_2322,c_1,m_3,c_3,c_8,0.9282,0.24291669
episode_2323,c_8,c_7,c_11,m_2,0.9732,0.08093613
episode_2324,s,-,-,-,0.9111,0.328965
episode_2325,m_3,c_2,m_3,m_2,0.7753,0.82389385
episode_2326,c_9,c_6,c_5,m_2,0.9749,0.08274048
episode_2327,c_2,c_5,c_7,c_7,0.9746,0.08372189
episode_2328,c_7,c_8,c_5,c_10,0.9732,0.08144732
episode_2329,c_1,c_6,c_4,s,0.9726,0.08459861
episode_2330,c_3,c_9,c_2,c_10,0.9712,0.08959102
episode_2331,m_1,c_7,c_2,c_8,0.9364,0.211893
episode_2332,c_11,c_3,c_10,c_3,0.9762,0.08001152
episode_2333,c_1,c_9,c_2,c_1,0.9729,0.084056064
episode_2334,c_1,c_12,m_1,c_9,0.9619,0.13208093
episode_2335,m_2,m_2,m_2,m_2,0.4589,1.7733152
episode_2336,c_10,c_10,m_3,c_2,0.949,0.16745526
episode_2337,m_2,c_9,c_10,m_3,0.9301,0.23581228
episode_2338,c_2,c_9,m_2,m_3,0.9647,0.12038068
episode_2339,m_1,c_1,c_5,c_4,0.9363,0.21522811
episode_2340,c_3,c_6,c_4,c_3,0.97,0.086947866
episode_2341,c_5,m_3,c_8,c_9,0.971,0.09816866
episode_2342,m_1,c_10,c_3,c_5,0.9335,0.21270424
episode_2343,c_10,m_1,c_5,c_3,0.9472,0.18139586
episode_2344,c_9,c_6,c_3,c_5,0.9738,0.08662298
episode_2345,c_5,m_3,c_8,c_11,0.9413,0.19421381
episode_2346,c_3,c_2,c_6,c_3,0.9696,0.09125826
episode_2347,c_4,c_10,c_8,c_5,0.9735,0.0824711
episode_2348,c_1,c_6,c_11,m_1,0.9734,0.080772735
episode_2349,c_6,m_1,s,-,0.9525,0.16692208
episode_2350,m_1,m_2,c_7,c_10,0.7441,0.8286108
episode_2351,c_7,c_6,c_7,c_3,0.9752,0.08240138
episode_2352,m_3,c_10,m_1,c_11,0.7811,0.75058055
episode_2353,c_2,c_11,c_5,m_2,0.9738,0.08013295
episode_2354,c_11,c_9,c_5,c_5,0.9737,0.085596
episode_2355,c_1,m_2,c_10,c_6,0.9463,0.17833392
episode_2356,c_7,c_6,c_11,c_9,0.9744,0.08217883
episode_2357,m_1,c_7,c_4,m_2,0.9382,0.20886911
episode_2358,s,-,-,-,0.9111,0.328965
episode_2359,c_1,c_9,m_3,c_10,0.9707,0.09759882
episode_2360,c_11,c_6,c_5,c_12,0.98,0.061411332
episode_2361,m_1,c_12,c_3,c_12,0.9361,0.21601945
episode_2362,c_2,c_2,c_8,c_8,0.9747,0.08282695
episode_2363,c_8,m_2,m_3,s,0.9104,0.3662947
episode_2364,s,-,-,-,0.9111,0.328965
episode_2365,c_9,c_2,m_3,m_2,0.9609,0.13619426
episode_2366,c_4,c_12,c_5,c_11,0.9729,0.083827846
episode_2367,c_8,c_6,c_5,c_10,0.9723,0.08882758
episode_2368,c_8,c_6,c_12,m_2,0.9725,0.08501859
episode_2369,c_1,c_1,c_10,m_2,0.9748,0.07887904
episode_2370,c_12,c_6,c_5,m_2,0.9716,0.08865615
episode_2371,c_1,c_10,c_2,m_2,0.9741,0.08231274
episode_2372,m_2,c_7,c_11,c_10,0.9352,0.21484368
episode_2373,c_3,c_3,m_3,c_3,0.9671,0.113769576
episode_2374,c_5,c_3,m_3,s,0.9654,0.11573112
episode_2375,c_1,c_5,c_9,c_3,0.9743,0.08059478
episode_2376,c_1,c_1,c_3,c_9,0.9738,0.08011796
episode_2377,c_9,c_6,c_7,c_1,0.9728,0.08598644
episode_2378,m_1,m_2,c_6,s,0.7336,0.8564187
episode_2379,c_12,c_10,c_8,m_2,0.9729,0.08195288
episode_2380,m_3,c_10,c_5,c_6,0.8597,0.45270663
episode_2381,c_1,c_3,c_8,c_1,0.9752,0.0812419
episode_2382,c_5,m_1,c_5,c_8,0.9513,0.16659111
episode_2383,c_1,s,-,-,0.9595,0.14239001
episode_2383,c_1,s,-,-,0.9589,0.14358625
episode_2383,c_1,s,-,-,0.9575,0.14356542
episode_2384,m_3,c_7,c_6,c_2,0.8524,0.4667466
episode_2385,c_7,c_6,c_8,m_3,0.9745,0.0790048
episode_2386,c_1,c_10,c_3,c_9,0.9751,0.08047465
episode_2387,c_3,c_2,m_1,s,0.9609,0.13467725
episode_2388,c_10,c_6,c_5,c_2,0.9707,0.090457425
episode_2389,c_10,c_4,c_8,c_9,0.9757,0.081852995
episode_2390,c_9,c_10,c_4,c_3,0.9728,0.08437572
episode_2391,c_1,c_2,c_5,m_2,0.9738,0.081238285
episode_2392,c_6,c_2,m_3,m_1,0.9666,0.11174938
episode_2393,c_5,m_3,c_12,m_2,0.9472,0.17688513
episode_2394,c_12,m_3,c_6,m_2,0.9577,0.14863256
episode_2395,c_6,c_9,m_1,c_12,0.9638,0.1305774
episode_2396,c_10,c_6,c_6,c_10,0.9722,0.085064314
episode_2397,s,-,-,-,0.9111,0.328965
episode_2398,c_1,c_3,c_6,c_3,0.9804,0.056933537
episode_2399,c_4,m_2,m_1,c_5,0.9031,0.36118641
episode_2400,c_12,c_6,c_5,c_6,0.9732,0.08453879
episode_2401,c_1,c_7,c_5,m_2,0.9752,0.078360066
episode_2402,c_2,c_10,c_5,c_6,0.9739,0.0792536
episode_2403,c_4,c_7,c_6,m_2,0.974,0.08324547
episode_2404,m_3,m_3,c_2,m_2,0.4125,1.7758241
episode_2405,c_12,c_7,c_4,c_10,0.9729,0.08250461
episode_2406,c_1,c_7,c_6,c_7,0.9752,0.08093338
episode_2407,m_2,c_10,c_12,c_11,0.9341,0.21923932
episode_2408,c_10,c_6,c_12,c_9,0.973,0.087898545
episode_2409,c_4,m_1,c_5,c_4,0.9505,0.16947989
episode_2410,c_1,c_6,c_7,c_11,0.9804,0.061427955
episode_2411,c_1,c_2,c_4,m_3,0.9739,0.081835054
episode_2412,s,-,-,-,0.9111,0.328965
episode_2413,c_7,c_10,c_5,m_2,0.9749,0.080592684
episode_2414,c_3,m_1,c_8,c_2,0.9528,0.16147076
episode_2415,c_1,c_6,c_5,m_3,0.9717,0.090193644
episode_2416,s,-,-,-,0.9111,0.328965
episode_2417,c_8,c_11,c_5,c_12,0.9732,0.08476088
episode_2418,c_5,c_5,c_3,c_12,0.9717,0.09058716
episode_2419,c_1,s,-,-,0.9595,0.14239001
episode_2419,c_1,s,-,-,0.9589,0.14358625
episode_2419,c_1,s,-,-,0.9575,0.14356542
episode_2420,m_1,c_6,c_2,c_4,0.9356,0.21105093
episode_2421,c_11,m_3,m_1,c_1,0.8985,0.4119113
episode_2422,c_1,c_6,c_2,c_10,0.9744,0.08601116
episode_2423,c_11,c_6,s,-,0.9685,0.10530985
episode_2424,c_1,c_6,c_10,c_5,0.9745,0.08091529
episode_2425,c_1,c_5,c_3,m_2,0.9732,0.0834809
episode_2426,c_8,c_1,c_4,c_8,0.9732,0.084704846
episode_2427,c_3,m_2,c_5,m_2,0.9515,0.16279554
episode_2428,c_5,m_2,c_2,c_4,0.9526,0.16284819
episode_2429,c_11,c_4,c_11,m_2,0.9734,0.08320256
episode_2430,c_3,c_4,c_5,c_7,0.9734,0.08456549
episode_2431,m_1,c_4,m_1,s,0.9029,0.3687233
episode_2432,m_3,c_6,c_1,c_7,0.8507,0.47814834
episode_2433,c_5,c_6,c_10,s,0.972,0.08522763
episode_2434,c_12,c_9,c_11,m_1,0.9713,0.08656634
episode_2435,c_3,c_11,c_9,c_11,0.9725,0.08699597
episode_2436,m_2,c_10,c_5,c_5,0.9312,0.22423764
episode_2437,m_2,c_6,c_5,c_3,0.931,0.23036529
episode_2438,c_4,c_10,s,-,0.9774,0.07590654
episode_2439,c_1,c_10,c_5,m_2,0.9759,0.0818161
episode_2440,c_9,c_4,c_6,c_10,0.9719,0.08539002
episode_2441,m_1,c_6,c_7,c_5,0.9305,0.22674747
episode_2442,c_11,c_7,c_4,c_1,0.973,0.08281951
episode_2443,c_10,c_7,c_5,c_12,0.9735,0.08727119
episode_2444,c_1,m_3,c_5,m_2,0.9221,0.2627115
episode_2445,c_6,c_11,c_9,m_2,0.9725,0.084726274
episode_2446,c_1,c_4,c_8,c_6,0.9742,0.081354514
episode_2447,c_7,c_6,m_1,c_10,0.9623,0.13168891
episode_2448,c_1,c_6,c_1,c_3,0.973,0.08572686
episode_2449,m_1,c_4,m_2,m_2,0.914,0.3388759
episode_2450,c_10,c_6,c_5,c_4,0.9732,0.087882996
episode_2451,c_7,c_9,c_3,m_3,0.974,0.08288992
episode_2452,s,-,-,-,0.9111,0.328965
episode_2453,c_1,c_6,s,-,0.9762,0.071903825
episode_2454,c_12,c_6,c_9,c_1,0.9725,0.085537866
episode_2455,c_8,m_2,c_5,c_6,0.9519,0.16502076
episode_2456,c_8,c_6,c_7,m_1,0.9726,0.084806815
episode_2457,c_9,c_2,s,-,0.9757,0.07566999
episode_2457,c_9,c_2,s,-,0.9774,0.07220268
episode_2458,c_10,m_3,c_5,c_6,0.9223,0.25472057
episode_2459,s,-,-,-,0.9111,0.328965
episode_2460,c_4,c_6,c_10,m_3,0.9733,0.08350975
episode_2461,c_12,c_1,c_5,c_7,0.971,0.091655165
episode_2462,c_1,c_6,c_5,c_5,0.9731,0.08385633
episode_2463,m_1,c_10,m_2,c_7,0.9118,0.347875
episode_2464,c_8,c_9,c_5,m_2,0.9746,0.08133559
episode_2465,c_9,c_6,c_9,c_5,0.9737,0.08341896
episode_2466,m_3,m_1,c_3,m_3,0.6115,1.2037027
episode_2467,c_3,c_6,s,-,0.9667,0.109626025
episode_2468,c_8,c_5,c_2,m_2,0.9752,0.08142221
episode_2469,c_8,c_3,c_6,c_2,0.9738,0.082068235
episode_2470,m_2,c_6,c_1,m_1,0.9294,0.23271227
episode_2471,c_1,m_1,s,-,0.9452,0.18321072
episode_2471,c_1,m_1,s,-,0.9448,0.18632749
episode_2472,c_12,c_10,c_10,s,0.9745,0.0831712
episode_2473,c_12,c_2,c_5,c_9,0.9743,0.08055617
episode_2474,c_8,c_12,s,-,0.9759,0.074727885
episode_2475,c_5,c_4,c_7,c_2,0.9737,0.08170848
episode_2476,m_2,c_12,m_1,c_4,0.8989,0.36535034
episode_2477,c_5,m_1,c_9,c_3,0.9512,0.16038719
episode_2478,c_1,c_5,c_5,m_2,0.9738,0.08696135
episode_2479,c_1,m_1,c_6,c_2,0.9496,0.1675358
episode_2480,c_7,c_12,s,-,0.9776,0.07033575
episode_2480,c_7,c_12,s,-,0.9767,0.07346752
episode_2481,c_12,m_1,c_8,m_1,0.9515,0.16425186
episode_2482,m_1,c_2,c_8,m_2,0.9368,0.2106357
episode_2483,c_1,m_2,c_6,c_2,0.9485,0.17669223
episode_2484,c_4,c_12,c_10,c_9,0.9734,0.0852612
episode_2485,m_2,c_1,m_1,m_1,0.886,0.41572195
episode_2486,c_1,c_6,c_11,m_2,0.9731,0.08651729
episode_2487,m_1,c_10,c_11,c_5,0.9341,0.21374676
episode_2488,c_8,c_12,c_5,c_5,0.9726,0.08208188
episode_2489,c_4,c_4,c_2,m_2,0.9746,0.08220013
episode_2490,m_3,c_6,m_2,m_2,0.8078,0.6878889
episode_2491,c_1,c_3,c_5,m_2,0.9736,0.0799517
episode_2492,c_11,c_12,s,-,0.9764,0.0717326
episode_2493,c_1,c_1,c_12,c_1,0.9752,0.07918031
episode_2494,c_9,c_6,c_1,c_1,0.9704,0.09134274
episode_2495,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_2496,m_1,m_1,c_3,m_2,0.803,0.6633505
episode_2497,c_1,m_1,c_11,m_3,0.951,0.16842738
episode_2498,c_1,s,-,-,0.9595,0.14239001
episode_2498,c_1,s,-,-,0.9589,0.14358625
episode_2498,c_1,s,-,-,0.9575,0.14356542
episode_2499,m_2,c_11,c_9,c_12,0.9334,0.22009915
episode_2500,c_1,c_7,c_6,c_7,0.9752,0.08093338
episode_2501,c_9,m_3,c_8,m_2,0.9579,0.14393833
episode_2502,s,-,-,-,0.9111,0.328965
episode_2503,m_1,c_6,c_5,c_3,0.9358,0.21822968
episode_2504,c_1,c_1,c_5,m_2,0.9733,0.08216589
episode_2505,c_1,c_7,c_5,c_2,0.9737,0.08295567
episode_2506,c_1,c_4,c_5,c_10,0.9745,0.079752944
episode_2507,c_7,c_11,c_11,c_2,0.9735,0.08391791
episode_2508,c_5,c_9,c_12,c_11,0.9748,0.08339934
episode_2509,c_1,c_5,m_2,m_2,0.9611,0.13301012
episode_2510,c_7,c_8,m_3,m_1,0.9657,0.11586931
episode_2511,m_2,c_4,m_1,c_10,0.8822,0.41839913
episode_2512,c_1,c_8,m_2,c_8,0.9622,0.13090526
episode_2513,c_11,m_3,c_1,c_10,0.9436,0.18913612
episode_2514,c_1,m_1,c_2,m_2,0.9494,0.17047721
episode_2515,c_2,c_6,c_5,m_3,0.9741,0.08456623
episode_2516,s,-,-,-,0.9111,0.328965
episode_2517,c_8,c_7,c_2,c_9,0.9727,0.085488185
episode_2518,c_10,c_11,c_3,c_11,0.9788,0.06450893
episode_2519,c_9,c_9,c_12,m_2,0.9703,0.09420072
episode_2520,c_12,m_3,m_2,c_9,0.9365,0.25561288
episode_2521,c_1,c_6,c_5,m_3,0.9717,0.090193644
episode_2522,c_6,c_7,c_5,c_12,0.9728,0.08380763
episode_2523,m_1,c_6,c_8,c_2,0.9344,0.21399008
episode_2524,c_9,c_8,c_6,c_11,0.9711,0.09002176
episode_2525,c_7,c_6,c_4,c_8,0.9756,0.081529915
episode_2526,c_10,c_2,c_7,c_10,0.9746,0.080978975
episode_2527,s,-,-,-,0.9111,0.328965
episode_2528,c_4,m_3,m_2,c_5,0.8327,0.6042622
episode_2529,c_4,c_6,c_5,c_6,0.9719,0.0840013
episode_2530,c_2,c_6,s,-,0.9767,0.073884875
episode_2531,c_1,c_1,c_6,c_9,0.9733,0.08352464
episode_2532,c_10,c_6,c_3,c_7,0.974,0.08435867
episode_2533,c_6,c_3,c_5,c_7,0.971,0.08766254
episode_2534,c_3,c_9,c_9,m_2,0.9722,0.086188346
episode_2535,c_1,c_1,s,-,0.9658,0.11655046
episode_2536,c_3,c_1,c_11,c_8,0.974,0.082372524
episode_2537,s,-,-,-,0.9111,0.328965
episode_2538,m_1,s,-,-,0.8985,0.39769065
episode_2538,m_1,s,-,-,0.8964,0.4006543
episode_2538,m_1,s,-,-,0.8953,0.40298048
episode_2539,c_4,m_1,c_7,s,0.9494,0.17159683
episode_2540,c_1,c_6,c_9,c_2,0.9717,0.084604345
episode_2541,m_1,s,-,-,0.8985,0.39769065
episode_2541,m_1,s,-,-,0.8964,0.4006543
episode_2541,m_1,s,-,-,0.8953,0.40298048
episode_2542,c_12,c_6,m_1,m_2,0.9627,0.1290908
episode_2543,c_7,c_8,c_10,c_2,0.9748,0.08131353
episode_2544,c_10,c_7,c_5,m_2,0.9819,0.060275
episode_2545,c_9,c_10,c_6,m_1,0.9706,0.09114385
episode_2546,c_10,c_3,c_7,c_5,0.9747,0.084288456
episode_2547,c_4,c_9,c_11,c_1,0.9736,0.08464525
episode_2548,c_1,c_7,c_8,c_10,0.9739,0.0830668
episode_2549,c_5,c_11,s,-,0.9687,0.10442372
episode_2550,m_3,c_12,c_5,c_2,0.8572,0.4653943
episode_2551,c_2,c_2,m_3,c_5,0.9661,0.11754797
episode_2552,c_1,c_3,c_12,c_8,0.9726,0.08333195
episode_2553,c_10,c_6,c_2,s,0.9736,0.08419487
episode_2554,s,-,-,-,0.9111,0.328965
episode_2555,s,-,-,-,0.9111,0.328965
episode_2556,m_2,c_1,c_5,c_11,0.9346,0.21545616
episode_2557,m_2,c_3,c_5,c_5,0.9316,0.221145
episode_2558,s,-,-,-,0.9111,0.328965
episode_2559,c_4,s,-,-,0.9588,0.14197478
episode_2559,c_4,s,-,-,0.9584,0.14299645
episode_2559,c_4,s,-,-,0.9587,0.13953258
episode_2560,c_1,m_1,s,-,0.9452,0.18321072
episode_2560,c_1,m_1,s,-,0.9448,0.18632749
episode_2561,m_2,m_2,c_5,m_2,0.7017,0.9216938
episode_2562,c_11,s,-,-,0.9599,0.13573883
episode_2562,c_11,s,-,-,0.9608,0.1349148
episode_2563,c_1,c_6,c_5,m_2,0.9734,0.08135836
episode_2564,c_3,m_2,c_11,c_9,0.9565,0.14968917
episode_2565,c_1,c_6,c_8,c_6,0.973,0.08116873
episode_2566,c_12,c_1,c_4,c_10,0.972,0.087929904
episode_2567,s,-,-,-,0.9111,0.328965
episode_2568,m_3,c_8,c_10,c_1,0.8564,0.46216333
episode_2569,c_1,c_6,c_5,c_4,0.9748,0.08277459
episode_2570,c_1,c_11,c_5,m_2,0.9743,0.080971286
episode_2571,c_6,s,-,-,0.9632,0.12855202
episode_2571,c_6,s,-,-,0.9631,0.12906559
episode_2571,c_6,s,-,-,0.9626,0.1315919
episode_2572,c_1,c_4,c_10,c_9,0.9746,0.08349304
episode_2573,c_11,c_10,c_2,c_10,0.9737,0.083474204
episode_2574,c_10,c_8,c_9,c_9,0.9736,0.08334938
episode_2575,m_3,c_10,c_4,c_11,0.8538,0.4696083
episode_2576,c_1,c_1,m_3,m_2,0.9475,0.17537776
episode_2577,c_2,c_6,c_6,m_2,0.9733,0.077764474
episode_2578,c_3,c_10,c_8,c_5,0.9717,0.08690793
episode_2579,c_1,c_6,c_6,c_11,0.9749,0.08450312
episode_2580,c_1,c_7,m_1,m_3,0.9581,0.14636497
episode_2581,s,-,-,-,0.9111,0.328965
episode_2582,c_9,c_11,m_2,c_2,0.9634,0.12855202
episode_2583,c_1,c_12,s,-,0.9765,0.07140053
episode_2584,c_1,c_3,c_5,m_2,0.9736,0.0799517
episode_2585,c_1,c_6,c_2,c_1,0.9743,0.082191475
episode_2586,c_5,c_6,c_4,m_3,0.973,0.086767115
episode_2587,s,-,-,-,0.9111,0.328965
episode_2588,c_1,c_3,c_8,m_1,0.9731,0.08284083
episode_2589,m_1,m_2,c_12,c_2,0.7366,0.8416231
episode_2590,m_2,c_6,m_3,c_10,0.9107,0.34220612
episode_2591,c_5,m_2,c_5,c_9,0.9533,0.15678988
episode_2592,s,-,-,-,0.9111,0.328965
episode_2593,c_4,c_1,c_5,c_10,0.9759,0.07941356
episode_2594,c_1,c_5,c_2,c_9,0.9741,0.079577364
episode_2595,c_1,c_6,c_5,c_5,0.9731,0.08385633
episode_2596,m_2,c_7,c_9,c_9,0.936,0.21074742
episode_2597,s,-,-,-,0.9111,0.328965
episode_2598,c_2,c_6,m_2,c_1,0.9652,0.121032424
episode_2599,c_3,m_1,c_5,m_2,0.9532,0.1595277
episode_2600,c_1,c_6,c_1,c_9,0.9733,0.08400136
episode_2601,c_3,c_8,m_2,m_2,0.9634,0.12631476
episode_2602,c_10,c_4,m_1,s,0.9561,0.14834882
episode_2603,c_1,m_1,c_12,c_11,0.9483,0.17121463
episode_2604,c_1,s,-,-,0.9595,0.14239001
episode_2604,c_1,s,-,-,0.9589,0.14358625
episode_2604,c_1,s,-,-,0.9575,0.14356542
episode_2605,c_1,c_10,c_5,c_6,0.9747,0.07946007
episode_2606,c_10,c_6,c_4,c_1,0.9739,0.08265059
episode_2607,m_2,c_12,c_10,c_7,0.9304,0.23013306
episode_2608,c_1,c_9,m_1,c_3,0.961,0.13332327
episode_2609,c_1,c_5,c_5,m_2,0.9738,0.08696135
episode_2610,c_1,c_11,m_1,c_6,0.9608,0.1352266
episode_2611,c_7,c_4,c_5,c_5,0.9753,0.08475418
episode_2612,c_4,c_6,m_1,c_2,0.9631,0.1295356
episode_2613,c_5,m_1,c_8,m_1,0.9526,0.16617954
episode_2614,c_12,c_6,s,-,0.9772,0.074119575
episode_2614,c_12,c_6,s,-,0.9777,0.07299524
episode_2614,c_12,c_6,s,-,0.9768,0.07466102
episode_2615,m_3,c_5,c_3,c_3,0.8602,0.4529542
episode_2616,c_7,c_6,c_5,m_2,0.9735,0.08257416
episode_2617,m_3,c_12,c_4,c_10,0.8529,0.48098356
episode_2618,m_3,c_7,c_2,c_4,0.8577,0.460313
episode_2619,c_3,c_6,s,-,0.9667,0.109626025
episode_2620,c_4,s,-,-,0.9588,0.14197478
episode_2620,c_4,s,-,-,0.9584,0.14299645
episode_2620,c_4,s,-,-,0.9587,0.13953258
episode_2621,c_1,c_12,c_7,c_1,0.9732,0.07959758
episode_2622,c_1,c_9,c_7,m_2,0.9732,0.08538322
episode_2623,c_1,c_6,m_3,c_3,0.9701,0.1037803
episode_2624,c_10,c_6,m_2,s,0.9666,0.11624021
episode_2625,c_1,c_5,c_10,c_1,0.9732,0.082113564
episode_2626,c_4,c_6,c_5,c_8,0.9731,0.08402884
episode_2627,c_1,c_4,c_9,c_2,0.9726,0.08629336
episode_2628,c_9,c_6,c_5,s,0.9738,0.08177152
episode_2629,c_1,c_6,c_3,s,0.9733,0.08384897
episode_2630,c_9,c_6,c_3,c_5,0.9738,0.08662298
episode_2631,c_1,m_1,c_5,c_5,0.9506,0.17075033
episode_2632,c_1,c_1,c_12,c_8,0.9729,0.08255628
episode_2633,c_12,c_8,c_12,m_2,0.9716,0.08775385
episode_2634,c_10,c_7,m_1,c_2,0.9563,0.14804739
episode_2635,c_2,c_6,c_5,m_2,0.9718,0.08751253
episode_2636,c_1,m_1,c_9,c_12,0.9484,0.17277332
episode_2637,m_3,c_6,c_5,s,0.8505,0.48060048
episode_2638,c_1,c_2,c_5,c_9,0.9752,0.079012185
episode_2639,c_3,c_2,c_5,c_11,0.9739,0.08114519
episode_2640,c_7,m_1,c_7,m_2,0.9484,0.17342111
episode_2641,c_1,m_2,c_11,c_5,0.9469,0.17587918
episode_2642,s,-,-,-,0.9111,0.328965
episode_2643,c_4,c_11,c_8,m_3,0.9755,0.08069093
episode_2644,m_3,c_5,c_12,c_1,0.8617,0.44922483
episode_2645,c_8,m_1,c_10,c_5,0.9515,0.16276218
episode_2646,c_2,c_6,c_5,m_2,0.9718,0.08751253
episode_2647,c_1,c_6,c_5,c_1,0.9731,0.08454756
episode_2648,c_1,c_3,c_2,c_7,0.9731,0.083962895
episode_2649,c_5,c_6,c_5,c_11,0.9725,0.087963454
episode_2650,c_5,s,-,-,0.9435,0.19806732
episode_2651,c_6,c_11,m_3,c_3,0.9657,0.12009574
episode_2652,c_8,m_2,c_5,c_7,0.9497,0.16970417
episode_2653,c_1,c_4,c_7,c_11,0.9748,0.08421575
episode_2654,c_1,c_6,c_9,c_8,0.9741,0.08059465
episode_2655,c_6,c_12,c_9,m_1,0.972,0.08771938
episode_2656,c_6,c_9,c_3,c_12,0.9727,0.086570434
episode_2657,c_1,c_6,c_5,c_8,0.9729,0.08428704
episode_2658,c_1,s,-,-,0.9595,0.14239001
episode_2658,c_1,s,-,-,0.9589,0.14358625
episode_2658,c_1,s,-,-,0.9575,0.14356542
episode_2659,c_1,c_6,c_2,m_2,0.9733,0.08312486
episode_2660,c_11,c_6,c_5,m_1,0.9742,0.08210276
episode_2661,c_1,c_8,c_10,c_4,0.9738,0.08164601
episode_2662,c_1,c_3,c_5,c_2,0.9731,0.08440679
episode_2663,c_5,c_6,m_1,c_2,0.963,0.1281534
episode_2664,c_1,c_3,m_1,m_2,0.9607,0.13780591
episode_2665,c_1,c_12,m_3,c_2,0.9724,0.09806644
episode_2666,c_10,c_12,c_5,c_5,0.9731,0.083087854
episode_2667,c_6,c_4,c_7,m_3,0.9727,0.08829059
episode_2668,s,-,-,-,0.9111,0.328965
episode_2669,c_6,m_1,c_3,m_2,0.9532,0.16180366
episode_2670,c_1,c_9,c_11,s,0.9734,0.08036259
episode_2671,c_7,c_9,c_5,m_2,0.972,0.08829497
episode_2672,c_11,m_1,c_7,c_6,0.951,0.16563043
episode_2673,c_5,c_6,c_4,m_1,0.9733,0.082925685
episode_2674,c_1,c_9,c_12,c_4,0.974,0.07986914
episode_2675,c_7,c_6,c_12,m_2,0.9717,0.089463934
episode_2676,m_1,c_9,m_3,m_2,0.9276,0.30777594
episode_2677,c_1,c_6,c_9,m_1,0.9752,0.079666376
episode_2678,c_1,c_6,c_3,c_3,0.9721,0.08673144
episode_2679,c_5,c_4,c_5,c_9,0.9722,0.08575819
episode_2680,c_6,c_5,c_2,c_3,0.9737,0.08350393
episode_2681,c_1,c_2,c_2,c_8,0.9762,0.07942703
episode_2682,c_1,c_9,c_9,m_2,0.9746,0.08096921
episode_2683,m_3,c_6,c_5,m_3,0.855,0.46934322
episode_2684,c_1,c_8,m_1,c_11,0.9593,0.14167877
episode_2685,m_1,c_8,c_11,c_6,0.9339,0.21500985
episode_2686,s,-,-,-,0.9111,0.328965
episode_2687,c_1,c_6,c_9,c_1,0.9735,0.08344389
episode_2688,c_12,c_3,m_2,m_3,0.9635,0.1223642
episode_2689,c_1,c_2,c_5,c_5,0.9746,0.08129849
episode_2690,c_12,c_6,c_12,c_1,0.9715,0.09142508
episode_2691,c_9,c_5,c_7,m_2,0.9802,0.06273792
episode_2692,c_3,c_6,c_5,c_12,0.9712,0.086749636
episode_2693,m_1,c_10,c_5,s,0.9379,0.20800479
episode_2694,c_8,c_5,c_5,m_1,0.9737,0.08357348
episode_2695,c_1,c_2,c_8,m_2,0.9732,0.08220066
episode_2696,c_11,c_10,c_12,c_11,0.9736,0.08214371
episode_2697,c_9,c_12,c_5,m_2,0.9709,0.08834379
episode_2698,c_2,c_6,c_7,m_2,0.9738,0.08213186
episode_2699,c_1,c_6,c_5,c_2,0.9722,0.08608864
episode_2700,m_3,c_11,c_5,c_8,0.8578,0.45579422
episode_2701,c_9,m_3,c_5,c_3,0.9571,0.14490758
episode_2702,c_5,c_6,c_5,c_6,0.9734,0.0829892
episode_2703,c_7,m_3,c_7,m_2,0.9218,0.25695282
episode_2704,m_3,c_6,m_1,c_3,0.7986,0.7050871
episode_2705,c_11,c_3,c_5,m_2,0.9728,0.08752925
episode_2706,c_4,c_9,c_3,m_3,0.974,0.081834756
episode_2707,c_5,c_4,c_8,c_8,0.9742,0.08473337
episode_2708,c_1,c_4,c_7,m_3,0.9734,0.08350231
episode_2709,m_1,c_6,c_8,c_5,0.9339,0.21377867
episode_2710,c_11,c_3,c_11,c_5,0.973,0.08471269
episode_2711,c_11,c_3,s,-,0.9778,0.07363431
episode_2711,c_11,c_3,s,-,0.9773,0.0714851
episode_2711,c_11,c_3,s,-,0.9769,0.073035516
episode_2712,c_5,s,-,-,0.9435,0.19806732
episode_2713,c_4,m_1,c_3,c_4,0.9528,0.16338976
episode_2714,c_4,c_6,m_3,m_2,0.9717,0.0984545
episode_2715,c_9,c_6,c_5,m_2,0.9749,0.08274048
