EPISODE_NUMBER,LAYER_1,LAYER_2,LAYER_3,LAYER_4,ACCURACY,LOSS
episode_2799,c_12,c_8,c_11,c_10,0.7423,0.7785353221
episode_2800,s,-,-,-,0.6474,1.0799983957
episode_2801,c_12,c_6,c_11,c_9,0.7546,0.7594094151
episode_2802,c_9,c_8,c_7,c_11,0.7157,0.8355725808
episode_2803,m_3,c_8,c_10,c_11,0.7068,0.9034957808
episode_2804,c_4,c_7,c_5,c_11,0.7231,0.8383239141
episode_2805,c_6,c_9,m_2,c_1,0.6839,0.9133177101
episode_2806,c_12,c_12,c_11,c_3,0.7597,0.7228055988
episode_2807,c_12,c_5,m_2,c_6,0.723,0.8102908169
episode_2808,c_7,m_1,c_5,c_4,0.7144,0.8786328033
episode_2809,c_12,c_5,c_1,c_2,0.7313,0.8000622417
episode_2810,m_1,m_3,c_2,c_7,0.5813,1.1756652739
episode_2811,c_5,c_6,c_11,c_4,0.7214,0.8373100032
episode_2812,m_2,c_11,c_10,c_1,0.6983,0.8812979224
episode_2813,c_3,c_6,c_4,c_1,0.6802,1.0183782522
episode_2814,c_12,c_6,c_3,c_11,0.7166,0.8411995892
episode_2815,c_12,c_10,c_11,c_11,0.7286,0.8103998332
episode_2816,c_3,c_11,c_12,c_11,0.7563,0.7643981844
episode_2817,c_11,c_4,m_1,c_1,0.7045,0.8766598955
episode_2818,c_3,c_2,m_2,c_4,0.7199,0.8096574753
episode_2819,m_3,c_6,m_3,c_11,0.6856,0.9192416714
episode_2820,c_5,m_2,m_2,c_10,0.7417,0.7974798437
episode_2821,c_10,c_6,s,-,0.6832,0.9411972136
episode_2821,c_10,c_6,s,-,0.7064,0.8647473386
episode_2822,m_1,m_2,c_2,c_1,0.6421,1.0210342281
episode_2823,s,-,-,-,0.6474,1.0799983957
episode_2824,c_5,s,-,-,0.688,0.9237128208
episode_2825,m_2,m_2,c_11,c_7,0.6405,1.0226660006
episode_2826,c_12,c_3,c_7,c_11,0.7165,0.8899589524
episode_2827,c_5,c_6,m_2,c_10,0.6898,0.8871242945
episode_2828,c_12,c_7,c_12,c_11,0.7194,0.8526945397
episode_2829,c_12,c_11,c_11,c_9,0.7366,0.8066602421
episode_2830,c_2,s,-,-,0.6772,0.9486585265
episode_2830,c_2,s,-,-,0.6899,0.9436688982
episode_2831,c_1,m_1,m_2,c_5,0.716,0.8475373718
episode_2832,c_4,c_10,c_11,c_11,0.7148,0.8346717488
episode_2833,m_1,c_6,s,-,0.6676,0.9583736851
episode_2834,c_12,m_3,c_11,c_11,0.7937,0.6693723203
episode_2835,c_12,c_1,c_12,c_11,0.734,0.8807625725
episode_2836,c_6,m_1,m_3,c_5,0.715,0.8523296247
episode_2837,c_2,c_4,m_3,c_12,0.7695,0.683864952
episode_2838,c_12,c_5,c_7,c_5,0.7491,0.7463145043
episode_2839,c_6,c_5,c_3,s,0.7209,0.8267538461
episode_2840,c_2,m_1,c_11,c_11,0.7549,0.7260649878
episode_2841,m_1,c_12,c_2,c_11,0.6804,0.9781553014
episode_2842,c_12,c_7,m_1,c_8,0.6971,0.9187888592
episode_2843,m_3,c_9,c_3,c_11,0.6942,0.9716030691
episode_2844,c_3,m_3,c_10,m_1,0.7059,0.8481024023
episode_2845,c_12,m_2,c_11,c_11,0.7749,0.7004509286
episode_2846,m_1,c_6,c_4,c_5,0.6896,0.9895494659
episode_2847,c_12,c_7,c_11,c_11,0.7526,0.7280540648
episode_2848,c_12,c_1,c_4,c_7,0.7016,0.8818540499
episode_2849,c_5,c_6,c_10,c_6,0.7208,0.8333951819
episode_2850,c_12,c_5,c_11,c_3,0.7556,0.7401492809
episode_2851,c_4,c_8,c_12,c_11,0.7413,0.7655430301
episode_2852,c_1,c_6,c_4,c_7,0.713,0.8403629493
episode_2853,c_7,m_2,c_11,c_11,0.7659,0.704489358
episode_2854,c_11,m_2,c_4,c_2,0.705,0.888452622
episode_2855,c_12,c_3,c_11,c_11,0.7325,0.8233509669
episode_2856,m_3,c_6,c_11,c_11,0.6822,0.9552001689
episode_2857,c_12,c_8,c_11,c_6,0.7563,0.7471684674
episode_2858,c_12,c_7,m_2,c_4,0.7177,0.8531679983
episode_2859,m_3,c_6,c_7,c_10,0.6878,0.9267773409
episode_2860,c_8,c_10,c_11,c_8,0.7105,0.8685161383
episode_2861,m_1,c_7,c_11,c_12,0.7302,0.8970130894
episode_2862,m_1,c_6,m_1,c_10,0.6999,0.8709604342
episode_2863,m_1,c_4,c_11,c_11,0.7043,0.9372092669
episode_2864,c_10,m_3,c_5,c_11,0.6995,0.8908132846
episode_2865,c_6,c_10,m_3,c_11,0.7643,0.703811228
episode_2866,c_12,c_7,c_11,c_10,0.6865,0.9589126359
episode_2867,m_1,c_10,c_6,c_10,0.7344,0.8287489307
episode_2868,m_3,c_2,c_11,c_7,0.721,0.8688455877
episode_2869,c_2,m_3,c_11,c_3,0.7541,0.7596832631
episode_2870,c_9,s,-,-,0.6974,0.8855017164
episode_2871,c_12,c_6,c_8,c_11,0.7481,0.7690155312
episode_2872,c_7,c_5,c_5,c_11,0.7431,0.7754601126
episode_2873,c_12,c_5,c_11,c_11,0.7468,0.7420657883
episode_2874,c_12,c_8,c_6,c_2,0.7457,0.7637393713
episode_2875,m_2,c_12,m_3,c_9,0.6962,0.8991184997
episode_2876,c_9,c_3,c_11,c_11,0.7544,0.7640396062
episode_2877,c_9,c_10,c_8,c_9,0.7261,0.8116733868
episode_2878,c_9,c_4,c_4,c_6,0.7159,0.8677748385
episode_2879,c_12,c_6,c_10,c_11,0.7473,0.7595412874
episode_2880,c_6,c_6,c_4,c_11,0.7244,0.8127056369
episode_2881,c_12,c_5,s,-,0.7135,0.8543141179
episode_2882,m_2,s,-,-,0.6593,0.994035325
episode_2882,m_2,s,-,-,0.6803,0.9349732291
episode_2883,c_4,s,-,-,0.671,0.9666766644
episode_2883,c_4,s,-,-,0.6674,0.982574985
episode_2883,c_4,s,-,-,0.6725,0.976548843
episode_2884,m_3,m_3,c_6,c_11,0.585,1.1814521122
episode_2885,m_2,c_11,c_11,s,0.7435,0.7915990001
episode_2886,c_12,c_6,c_8,c_7,0.7345,0.7899069788
episode_2887,c_12,c_6,c_6,c_11,0.7464,0.7583659954
episode_2888,c_12,c_1,m_3,c_4,0.7341,0.772638398
episode_2889,c_8,c_3,c_10,c_8,0.7305,0.7936999893
episode_2890,c_12,s,-,-,0.6803,0.9452649376
episode_2891,m_2,c_6,c_11,c_5,0.6943,0.9368212117
episode_2892,s,-,-,-,0.6474,1.0799983957
episode_2893,c_5,c_12,m_2,c_11,0.7652,0.7028670452
episode_2894,c_6,c_3,c_2,m_3,0.751,0.7359583184
episode_2895,c_12,c_6,c_2,c_5,0.7193,0.8406360612
episode_2896,c_12,c_6,c_2,c_4,0.7447,0.779024534
episode_2897,c_12,c_8,c_8,m_2,0.722,0.7998760968
episode_2898,c_3,c_1,c_8,c_11,0.723,0.8693167762
episode_2899,m_2,c_12,c_11,c_11,0.732,0.8824580489
episode_2900,c_7,s,-,-,0.6715,0.9897862665
episode_2901,c_5,c_7,c_11,c_11,0.7363,0.796845243
episode_2902,c_1,c_6,c_1,c_11,0.7315,0.8656734008
episode_2903,m_2,m_3,c_8,c_11,0.6318,1.0622853989
episode_2904,c_3,s,-,-,0.6339,1.0388853609
episode_2904,c_3,s,-,-,0.6919,0.9615441473
episode_2905,c_12,c_10,c_8,c_12,0.7559,0.7488509147
episode_2906,c_12,c_6,c_2,c_2,0.7345,0.8220941577
episode_2907,c_5,c_6,c_11,c_11,0.7117,0.8576987723
episode_2908,c_11,c_6,c_4,c_7,0.7077,0.8421494936
episode_2909,m_2,c_6,m_1,c_4,0.6939,0.8957923847
episode_2910,c_12,c_1,m_1,c_2,0.7159,0.8370680593
episode_2911,c_7,s,-,-,0.6715,0.9897862665
episode_2912,c_1,c_9,c_1,c_11,0.7241,0.8228434346
episode_2913,c_5,c_6,c_2,c_1,0.7354,0.7848550913
episode_2914,c_11,c_2,c_11,c_8,0.7123,0.8897325095
episode_2915,c_1,c_2,c_11,m_1,0.6979,0.8856635674
episode_2916,c_5,m_1,c_11,c_11,0.7301,0.8053301428
episode_2917,c_12,c_6,c_3,c_4,0.7069,0.8858451427
episode_2918,c_12,c_12,c_11,s,0.7385,0.8196269578
episode_2919,c_12,c_6,c_11,c_1,0.7116,0.8546362108
episode_2920,c_12,c_6,c_8,c_1,0.7275,0.8029273553
episode_2921,c_3,c_6,c_11,c_12,0.7207,0.8712372163
episode_2922,c_10,c_9,c_4,s,0.7063,0.8555488086
episode_2923,c_12,s,-,-,0.6803,0.9452649376
episode_2924,c_12,c_9,m_2,c_10,0.7373,0.8751905351
episode_2925,s,-,-,-,0.6474,1.0799983957
episode_2926,c_5,c_6,c_12,m_2,0.7001,0.8790915009
episode_2927,c_2,c_6,c_11,c_11,0.7411,0.7816377578
episode_2928,c_11,c_2,c_5,c_11,0.7403,0.7912780983
episode_2929,s,-,-,-,0.6474,1.0799983957
episode_2930,c_12,m_3,c_11,c_1,0.7522,0.7332053946
episode_2931,c_12,c_2,c_5,c_8,0.7177,0.8497902039
episode_2932,c_6,m_3,c_11,c_11,0.7709,0.7008116155
episode_2933,c_12,m_2,c_11,c_9,0.7849,0.648446979
episode_2934,c_5,c_6,c_3,c_11,0.7219,0.8318172104
episode_2935,c_6,c_4,s,-,0.6731,0.937131893
episode_2935,c_6,c_4,s,-,0.6979,0.9253407131
episode_2935,c_6,c_4,s,-,0.684,0.9104518469
episode_2936,c_12,c_6,c_1,c_11,0.7141,0.8532490491
episode_2937,c_7,c_6,c_2,c_8,0.7307,0.8368971547
episode_2938,c_8,c_4,c_10,c_11,0.7341,0.7867272387
episode_2939,c_7,c_4,c_11,c_11,0.7038,0.9030259228
episode_2940,c_4,c_6,c_11,c_8,0.7011,0.9005076905
episode_2941,c_12,c_2,m_2,c_12,0.7633,0.7080975308
episode_2942,c_10,c_11,c_11,c_9,0.7454,0.7800943293
episode_2943,c_6,c_6,m_3,c_11,0.7511,0.736325675
episode_2944,c_12,c_3,c_10,c_11,0.7545,0.7540007886
episode_2945,c_8,m_2,c_11,m_2,0.749,0.7547184413
episode_2946,c_12,s,-,-,0.6803,0.9452649376
episode_2947,m_2,c_9,c_1,c_5,0.7165,0.8632227991
episode_2948,c_10,c_6,c_11,m_1,0.7218,0.8298099782
episode_2949,m_1,s,-,-,0.6512,1.0135904365
episode_2949,m_1,s,-,-,0.6611,1.0020152681
episode_2949,m_1,s,-,-,0.6378,1.0338901164
episode_2950,c_3,c_6,c_5,c_7,0.7422,0.7746878064
episode_2951,c_12,c_9,c_8,c_3,0.7397,0.8267659508
episode_2952,c_7,c_6,c_11,c_9,0.7305,0.8014694751
episode_2953,m_2,c_1,c_11,m_2,0.6943,0.9000736186
episode_2954,c_4,c_12,c_6,c_11,0.7611,0.7385461246
episode_2955,c_12,c_5,c_4,c_12,0.7572,0.7422336641
episode_2956,c_12,c_3,m_1,c_11,0.7526,0.7314809604
episode_2957,c_12,c_2,c_6,c_11,0.726,0.8116179296
episode_2958,c_10,c_8,c_6,c_10,0.7438,0.7817245338
episode_2959,c_7,c_5,s,-,0.6908,0.9038480438
episode_2960,c_12,c_9,c_2,c_8,0.7488,0.7896447215
episode_2961,m_3,c_6,c_1,c_11,0.732,0.8097422115
episode_2962,c_3,c_2,c_11,c_11,0.7468,0.814847747
episode_2963,c_4,s,-,-,0.671,0.9666766644
episode_2963,c_4,s,-,-,0.6674,0.982574985
episode_2963,c_4,s,-,-,0.6725,0.976548843
episode_2964,c_11,m_1,c_11,c_11,0.737,0.8268721606
episode_2965,c_4,c_12,c_10,c_8,0.717,0.8396782292
episode_2966,c_5,c_9,c_3,c_2,0.7457,0.7655935566
episode_2967,c_6,c_10,s,-,0.6942,0.9108462757
episode_2968,c_1,c_10,c_12,c_2,0.7526,0.7736961691
episode_2969,c_2,c_9,c_3,c_12,0.7332,0.8025448718
episode_2970,c_1,c_6,c_11,s,0.7165,0.8174741348
episode_2971,c_8,c_1,c_6,c_10,0.7265,0.8049557732
episode_2972,c_6,c_6,s,-,0.7215,0.8503267924
episode_2973,c_2,m_1,c_11,c_11,0.7549,0.7260649878
episode_2974,c_8,c_6,m_1,c_9,0.752,0.7615745048
episode_2975,c_12,c_6,c_1,c_10,0.7365,0.8389665432
episode_2976,c_12,c_8,c_2,c_5,0.6978,0.9856640881
episode_2977,c_10,m_2,c_11,c_4,0.7417,0.7653894012
episode_2978,m_1,c_11,c_11,c_11,0.7072,0.9199199036
episode_2979,c_2,c_6,c_11,c_8,0.7046,0.8786383365
episode_2980,c_9,m_3,c_6,c_11,0.778,0.6616521495
episode_2981,c_6,m_1,m_3,c_11,0.708,0.8466078137
episode_2982,c_12,c_9,c_7,c_11,0.7379,0.7949497082
episode_2983,c_12,c_6,m_2,c_11,0.7391,0.7819046554
episode_2984,c_12,c_1,c_12,c_1,0.7029,0.8937942868
episode_2985,m_1,c_6,c_3,c_11,0.6778,1.0075113968
episode_2986,c_12,c_10,m_2,c_11,0.7747,0.6958051344
episode_2987,c_12,c_6,c_11,c_12,0.7634,0.7007538774
episode_2988,c_12,c_6,c_7,c_11,0.7451,0.8133907712
episode_2989,c_4,c_7,m_3,c_11,0.7509,0.7484703567
episode_2990,c_12,c_6,s,-,0.7254,0.8520607018
episode_2990,c_12,c_6,s,-,0.7137,0.8401800577
episode_2990,c_12,c_6,s,-,0.7285,0.8010381582
episode_2991,c_2,c_6,c_3,c_12,0.7266,0.8100550632
episode_2992,c_12,c_6,s,-,0.7254,0.8520607018
episode_2992,c_12,c_6,s,-,0.7137,0.8401800577
episode_2992,c_12,c_6,s,-,0.7285,0.8010381582
episode_2993,c_12,c_5,c_12,c_2,0.7276,0.8280190716
episode_2994,c_2,c_6,c_3,c_9,0.7005,0.94707773
episode_2995,c_12,c_10,c_2,c_11,0.693,0.91928169
episode_2996,m_2,c_6,c_1,c_11,0.7017,0.9211443839
episode_2997,c_4,c_6,c_9,c_9,0.7264,0.79903885
episode_2998,c_9,c_6,c_11,c_11,0.7124,0.8863822541
episode_2999,c_12,m_3,c_11,c_11,0.7937,0.6693723203
episode_3000,c_12,c_12,c_10,c_7,0.741,0.7626456623
episode_3001,c_3,c_1,c_6,c_7,0.7338,0.7987142439
episode_3002,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3003,c_12,c_9,c_11,c_12,0.7552,0.8274465043
episode_3004,c_9,c_6,c_11,c_11,0.7124,0.8863822541
episode_3005,c_12,c_4,c_11,c_12,0.7347,0.7991608481
episode_3006,c_7,c_7,c_11,m_3,0.7496,0.748410243
episode_3007,c_12,c_6,c_11,c_4,0.749,0.7713468674
episode_3008,m_2,c_6,c_11,c_6,0.7115,0.8579275447
episode_3009,c_12,c_12,c_11,c_11,0.7528,0.7349206301
episode_3010,c_12,c_6,c_11,s,0.7448,0.7733831413
episode_3011,c_12,c_9,m_3,c_1,0.7427,0.7972039365
episode_3012,c_12,c_6,s,-,0.7254,0.8520607018
episode_3012,c_12,c_6,s,-,0.7137,0.8401800577
episode_3012,c_12,c_6,s,-,0.7285,0.8010381582
episode_3013,c_12,s,-,-,0.6803,0.9452649376
episode_3014,c_12,c_6,c_11,c_2,0.7162,0.8576627343
episode_3015,c_12,c_6,c_2,c_3,0.7342,0.7854451713
episode_3016,c_12,c_1,s,-,0.7191,0.8206813722
episode_3017,c_12,c_4,c_11,c_11,0.7364,0.7955876132
episode_3018,c_1,c_6,c_11,c_5,0.7317,0.8464562126
episode_3019,c_5,c_8,c_11,c_11,0.7454,0.7687957934
episode_3020,c_12,c_6,c_10,c_5,0.7343,0.8056841426
episode_3021,m_1,c_2,c_9,c_11,0.7251,0.8593013041
episode_3022,c_12,s,-,-,0.6803,0.9452649376
episode_3023,c_12,c_6,c_3,m_1,0.7172,0.8271530408
episode_3024,c_11,m_3,c_11,c_7,0.7705,0.6841550387
episode_3025,c_12,c_6,c_11,c_1,0.7116,0.8546362108
episode_3026,c_1,c_6,m_1,c_11,0.7134,0.8544913401
episode_3027,c_2,c_6,c_8,c_11,0.7469,0.7662320657
episode_3028,c_1,m_3,c_11,c_7,0.7449,0.7664360388
episode_3029,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3030,c_7,c_6,c_6,m_3,0.7439,0.7518642306
episode_3031,c_12,c_6,c_8,c_11,0.7481,0.7690155312
episode_3032,c_12,c_6,c_7,c_11,0.7451,0.8133907712
episode_3033,c_12,s,-,-,0.6803,0.9452649376
episode_3034,c_12,c_12,c_3,c_11,0.744,0.7643662862
episode_3035,c_3,c_11,c_11,s,0.7391,0.8053707685
episode_3036,c_12,c_6,m_3,c_11,0.7725,0.7105293219
episode_3037,m_1,c_4,c_7,c_1,0.6807,0.9386363461
episode_3038,s,-,-,-,0.6474,1.0799983957
episode_3039,c_4,c_6,c_11,c_4,0.7496,0.7508384884
episode_3040,c_12,c_6,c_1,c_5,0.7299,0.8138681326
episode_3041,c_12,c_6,c_6,c_11,0.7464,0.7583659954
episode_3042,c_12,c_6,m_1,c_11,0.7587,0.7618505346
episode_3043,c_4,c_6,c_11,c_2,0.739,0.8123473166
episode_3044,c_12,c_6,c_8,c_5,0.7464,0.7764421545
episode_3045,c_12,c_3,c_2,c_11,0.7279,0.8451424318
episode_3046,c_12,c_6,m_2,c_11,0.7391,0.7819046554
episode_3047,c_12,c_6,m_3,c_11,0.7725,0.7105293219
episode_3048,c_12,c_6,c_6,c_2,0.7289,0.8136144799
episode_3049,c_12,c_6,c_7,m_1,0.7544,0.7841306801
episode_3050,s,-,-,-,0.6474,1.0799983957
episode_3051,c_6,c_12,s,-,0.7005,0.8965009905
episode_3052,c_8,c_7,c_11,c_11,0.7231,0.8528242801
episode_3053,c_1,c_6,c_11,c_10,0.7188,0.8144286504
episode_3054,c_12,c_6,c_11,c_9,0.7546,0.7594094151
episode_3055,c_1,c_11,c_9,c_11,0.738,0.7957961032
episode_3056,c_7,c_8,m_2,c_10,0.743,0.7954747309
episode_3057,c_12,s,-,-,0.6803,0.9452649376
episode_3058,c_12,c_2,m_2,c_11,0.7441,0.7557780726
episode_3059,c_8,m_2,c_7,c_11,0.6997,0.8783901541
episode_3060,c_12,s,-,-,0.6803,0.9452649376
episode_3061,c_12,c_6,c_5,c_10,0.7326,0.8491701857
episode_3062,m_3,c_6,c_11,c_8,0.6253,1.09929396
episode_3063,c_12,c_5,c_6,m_3,0.7301,0.7905092655
episode_3064,c_1,c_6,c_11,c_11,0.7446,0.7654265697
episode_3065,c_12,c_6,c_11,m_3,0.738,0.7948537385
episode_3066,m_1,c_6,c_11,c_2,0.7151,0.871541153
episode_3067,c_12,c_3,c_6,c_6,0.7553,0.7685099776
episode_3068,c_1,c_6,c_3,c_11,0.7468,0.7831868801
episode_3069,m_3,m_3,c_3,c_12,0.6018,1.1298558334
episode_3070,c_2,c_6,c_11,c_8,0.7046,0.8786383365
episode_3071,s,-,-,-,0.6474,1.0799983957
episode_3072,c_12,m_2,c_11,c_11,0.7749,0.7004509286
episode_3073,c_12,c_6,m_2,c_11,0.7391,0.7819046554
episode_3074,c_7,c_10,c_11,c_11,0.7221,0.8285369695
episode_3075,c_9,c_6,c_12,c_11,0.733,0.8090551822
episode_3076,c_11,c_6,c_11,m_3,0.7431,0.7500625301
episode_3077,c_2,c_8,c_11,c_12,0.7291,0.8051141246
episode_3078,c_12,c_6,m_2,c_11,0.7391,0.7819046554
episode_3079,c_12,c_6,c_5,m_1,0.7351,0.7847394431
episode_3080,c_2,c_6,m_1,c_11,0.7412,0.8172611109
episode_3081,c_12,c_6,c_8,c_8,0.7402,0.8056596022
episode_3082,s,-,-,-,0.6474,1.0799983957
episode_3083,c_12,c_6,m_3,c_11,0.7725,0.7105293219
episode_3084,m_2,c_6,c_11,c_3,0.7289,0.8335610047
episode_3085,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3086,c_3,c_4,c_11,m_2,0.7336,0.789784699
episode_3087,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3088,c_3,c_1,c_11,c_11,0.7494,0.7903829509
episode_3089,c_11,c_6,c_5,c_11,0.7502,0.7501065444
episode_3090,c_12,c_7,c_11,c_3,0.7317,0.8295986172
episode_3091,c_12,c_4,c_11,m_2,0.6981,0.8651522842
episode_3092,c_11,c_7,s,-,0.7045,0.8934149969
episode_3093,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3094,c_6,c_6,c_11,c_1,0.7104,0.8565747852
episode_3095,c_7,c_6,c_11,c_11,0.7311,0.7932526835
episode_3096,c_1,c_6,c_12,c_7,0.7534,0.7388175553
episode_3097,c_12,c_7,c_10,c_2,0.7153,0.8467591603
episode_3098,m_2,s,-,-,0.6593,0.994035325
episode_3098,m_2,s,-,-,0.6803,0.9349732291
episode_3099,c_12,c_6,c_11,c_3,0.7654,0.7563955436
episode_3100,m_1,c_6,c_11,c_12,0.7193,0.8508197348
episode_3101,c_11,c_6,c_9,c_9,0.744,0.7902680375
episode_3102,c_12,m_2,c_11,c_11,0.7749,0.7004509286
episode_3103,c_12,c_6,c_2,c_11,0.7376,0.8027888295
episode_3104,m_2,m_1,c_11,c_11,0.6948,0.8895798343
episode_3105,c_12,c_11,m_3,c_11,0.7826,0.6704379758
episode_3106,c_12,c_6,c_11,c_8,0.7223,0.8965900209
episode_3107,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3108,c_4,c_6,c_11,c_11,0.7231,0.8327924378
episode_3109,c_12,m_3,c_3,m_3,0.7483,0.7529815317
episode_3110,c_12,s,-,-,0.6803,0.9452649376
episode_3111,c_12,c_6,m_1,c_5,0.7172,0.8360379083
episode_3112,c_12,c_10,c_7,c_11,0.7117,0.8386954558
episode_3113,m_2,c_9,c_11,c_11,0.6916,0.9817772373
episode_3114,c_12,m_3,c_10,c_7,0.7524,0.7425072692
episode_3115,c_12,s,-,-,0.6803,0.9452649376
episode_3116,c_9,c_2,c_11,c_5,0.7324,0.7842959568
episode_3117,c_5,c_6,c_11,m_1,0.7414,0.7735726038
episode_3118,c_12,c_3,c_11,c_11,0.7325,0.8233509669
episode_3119,c_12,c_4,c_11,c_11,0.7364,0.7955876132
episode_3120,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3121,c_12,m_3,c_11,m_1,0.7631,0.6923241814
episode_3122,c_3,m_1,c_11,c_11,0.7661,0.7051706281
episode_3123,c_12,c_6,c_2,c_11,0.7376,0.8027888295
episode_3124,c_2,c_10,c_9,s,0.731,0.8078454911
episode_3125,c_10,c_8,c_11,c_7,0.7404,0.7928614264
episode_3126,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3127,c_12,c_9,c_11,c_8,0.7589,0.7044318341
episode_3128,c_12,c_9,c_11,c_11,0.7532,0.761521695
episode_3129,c_12,c_5,c_11,c_11,0.7468,0.7420657883
episode_3130,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3131,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3132,m_1,c_9,c_11,c_1,0.7271,0.8245968782
episode_3133,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3134,c_8,c_1,c_11,c_11,0.7288,0.8192192814
episode_3135,c_6,c_6,c_11,c_11,0.7407,0.8046869739
episode_3136,c_8,c_11,c_7,m_3,0.7413,0.7577078819
episode_3137,c_3,c_7,c_11,c_11,0.7365,0.8101827164
episode_3138,c_12,c_9,s,-,0.6985,0.8902506265
episode_3139,c_4,c_6,c_4,c_9,0.7384,0.7888479452
episode_3140,c_12,m_3,c_11,c_3,0.7813,0.645284322
episode_3141,c_12,c_1,c_11,c_11,0.7561,0.7230064095
episode_3142,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3143,c_12,c_3,c_11,c_3,0.7275,0.8203262249
episode_3144,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3145,c_12,c_6,c_11,c_12,0.7634,0.7007538774
episode_3146,c_7,c_6,c_11,c_1,0.7266,0.8363206837
episode_3147,c_12,c_6,c_6,c_11,0.7464,0.7583659954
episode_3148,m_1,c_6,c_9,c_7,0.6659,0.998306075
episode_3149,c_12,c_6,c_1,c_11,0.7141,0.8532490491
episode_3150,c_12,m_2,c_11,c_11,0.7749,0.7004509286
episode_3151,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3152,c_6,c_11,c_11,c_11,0.7162,0.8734226595
episode_3153,c_12,c_3,c_11,c_11,0.7325,0.8233509669
episode_3154,m_3,c_6,c_4,m_3,0.6636,0.958284462
episode_3155,c_3,c_7,c_9,c_10,0.7281,0.8899282869
episode_3156,c_12,c_6,c_11,c_1,0.7116,0.8546362108
episode_3157,c_6,m_3,c_5,c_11,0.7665,0.7061344039
episode_3158,c_12,c_9,m_1,c_11,0.7449,0.8186996147
episode_3159,c_2,c_10,c_8,c_11,0.7053,0.8893889903
episode_3160,c_8,c_4,c_11,c_11,0.7357,0.7976121095
episode_3161,c_12,c_1,c_11,c_12,0.7262,0.8281166141
episode_3162,c_5,c_6,m_3,c_11,0.7266,0.7894836332
episode_3163,c_12,m_1,c_11,c_11,0.7966,0.6526033193
episode_3164,c_12,c_10,c_11,c_4,0.7134,0.8528005918
episode_3165,c_12,c_6,c_12,c_11,0.739,0.7997172746
episode_3166,c_12,c_8,c_1,c_11,0.7543,0.7586420813
episode_3167,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3168,c_1,c_2,m_3,c_11,0.7172,0.8299586394
episode_3169,c_6,c_12,c_11,c_10,0.7521,0.7464194018
episode_3170,c_9,c_12,c_11,c_9,0.7549,0.7250495382
episode_3171,c_12,c_6,c_11,c_1,0.7116,0.8546362108
episode_3172,c_9,c_2,c_12,c_11,0.7515,0.7485809438
episode_3173,c_12,c_6,c_10,c_11,0.7473,0.7595412874
episode_3174,c_5,c_8,c_10,c_3,0.7469,0.7577132223
episode_3175,c_10,m_2,c_4,c_11,0.766,0.7056678157
episode_3176,c_8,c_6,m_2,c_9,0.7504,0.7525215672
episode_3177,c_12,c_6,c_11,s,0.7448,0.7733831413
episode_3178,c_11,c_6,c_11,c_11,0.7334,0.8194419837
episode_3179,c_12,c_12,c_11,c_10,0.7566,0.7311183689
episode_3180,c_12,c_6,c_11,m_2,0.703,0.855915876
episode_3181,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3182,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3183,c_12,m_2,c_11,c_11,0.7749,0.7004509286
episode_3184,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3185,c_1,c_6,c_11,c_11,0.7446,0.7654265697
episode_3186,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3187,c_12,m_1,c_11,c_11,0.7966,0.6526033193
episode_3188,c_12,c_6,m_3,c_12,0.7745,0.6785823055
episode_3189,s,-,-,-,0.6474,1.0799983957
episode_3190,s,-,-,-,0.6474,1.0799983957
episode_3191,c_12,c_8,c_11,c_11,0.7312,0.7861476367
episode_3192,c_12,c_11,c_4,c_11,0.726,0.8150448825
episode_3193,c_12,c_1,c_11,c_11,0.7561,0.7230064095
episode_3194,c_12,c_10,m_1,c_11,0.7352,0.7860603895
episode_3195,s,-,-,-,0.6474,1.0799983957
episode_3196,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3197,m_3,c_3,m_3,m_2,0.604,1.1139501999
episode_3198,c_12,c_6,c_11,c_9,0.7546,0.7594094151
episode_3199,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3200,c_12,m_2,c_2,c_11,0.7631,0.7006593902
episode_3201,c_12,c_1,c_9,c_10,0.7036,0.8873310647
episode_3202,c_12,c_6,c_11,c_11,0.754,0.7476273718
episode_3203,s,-,-,-,0.6474,1.0799983957
